customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,complaints_last_3m,outages_last_3m,avg_download_mbps,late_payments_last_6m,promo_active,discount_pct,churn
C0005173,Male,0,No,Yes,65,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),106.31,6887.68,0,0,167.7,0,No,0.0,0
C0005174,Female,1,No,No,57,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,No,Mailed check,61.9,3512.86,0,0,20.3,0,Yes,11.1,0
C0005175,Female,0,No,No,60,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,80.15,4792.06,1,1,57.0,0,No,0.0,0
C0005176,Female,0,No,Yes,25,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),47.44,1185.78,1,2,33.0,0,No,0.0,0
C0005177,Female,0,Yes,No,41,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),114.54,4709.74,1,1,48.4,0,No,0.0,0
C0005178,Female,0,Yes,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,30.25,445.75,0,1,0.0,0,No,0.0,0
C0005179,Male,1,Yes,Yes,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),94.09,236.49,0,2,191.1,0,Yes,4.0,0
C0005180,Male,0,No,Yes,17,No,No phone service,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,100.74,1667.49,1,1,126.1,2,Yes,4.1,1
C0005181,Male,0,Yes,No,14,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),90.26,1248.3,1,0,200.3,1,No,0.0,1
C0005182,Female,0,No,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),33.48,164.01,0,1,0.0,0,No,0.0,0
C0005183,Female,0,Yes,No,61,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),119.43,,0,0,180.6,0,No,0.0,0
C0005184,Male,1,No,Yes,1,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,96.38,103.99,0,0,119.3,0,No,0.0,0
C0005185,Female,0,No,No,34,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),53.6,1817.09,0,2,28.7,0,No,0.0,0
C0005186,Male,0,No,No,5,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),78.2,364.49,0,0,38.1,0,No,0.0,0
C0005187,Female,1,No,No,35,Yes,No,DSL,No,No,Yes,No,No,No,Two year,No,Electronic check,63.74,2255.64,0,0,25.6,0,No,0.0,0
C0005188,Male,0,Yes,Yes,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,21.39,1295.69,0,0,0.0,0,No,0.0,0
C0005189,Male,0,No,No,49,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),74.79,3672.58,1,1,202.5,0,Yes,14.3,0
C0005190,Male,0,No,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),18.0,420.33,0,0,0.0,0,Yes,4.6,1
C0005191,Male,0,Yes,No,16,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),81.95,1288.97,0,0,15.2,0,No,0.0,0
C0005192,Male,0,No,No,7,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,48.55,372.08,0,0,26.8,1,No,0.0,0
C0005193,Female,0,No,No,8,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,72.94,583.84,0,0,7.2,2,Yes,16.4,1
C0005194,Male,0,No,No,60,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,79.39,4725.33,0,1,178.3,0,No,0.0,0
C0005195,Male,0,No,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),27.82,967.83,1,0,0.0,1,No,0.0,0
C0005196,Male,0,Yes,No,4,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),53.41,275.24,0,2,23.3,0,No,0.0,0
C0005197,Female,0,Yes,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,24.6,172.54,0,0,0.0,0,No,0.0,0
C0005198,Female,0,No,No,8,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,55.97,448.23,0,0,32.5,0,No,0.0,0
C0005199,Male,0,No,Yes,0,Yes,Yes,DSL,No,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),85.76,0.0,0,1,40.4,0,No,0.0,0
C0005200,Male,0,Yes,No,67,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,59.13,3981.72,0,1,35.4,1,No,0.0,0
C0005201,Female,0,Yes,No,22,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,52.49,1153.0,0,0,40.4,1,No,0.0,0
C0005202,Female,0,No,No,21,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),75.29,1563.38,0,0,131.9,1,Yes,1.0,0
C0005203,Female,0,Yes,No,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),21.03,503.32,0,0,0.0,0,Yes,1.6,0
C0005204,Female,0,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),27.25,992.84,2,0,0.0,0,No,0.0,0
C0005205,Female,0,No,Yes,5,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),64.4,361.53,0,0,51.3,1,Yes,9.6,0
C0005206,Female,0,Yes,No,1,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),98.94,138.14,0,0,171.6,1,Yes,19.0,0
C0005207,Female,0,Yes,No,42,No,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,111.47,4675.21,1,0,163.5,1,No,0.0,0
C0005208,Male,0,No,Yes,29,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),58.64,1726.15,0,0,38.0,0,No,0.0,0
C0005209,Female,0,Yes,Yes,27,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),88.96,2426.03,0,1,173.2,0,Yes,10.0,0
C0005210,Female,0,Yes,Yes,27,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),97.91,2677.83,1,0,28.5,0,No,0.0,0
C0005211,Female,0,Yes,No,19,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.7,1460.83,0,0,50.1,0,No,0.0,0
C0005212,Female,0,Yes,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.87,1370.31,1,0,0.0,1,No,0.0,0
C0005213,Male,0,No,No,36,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),93.68,3338.96,0,0,208.8,0,No,0.0,1
C0005214,Male,0,Yes,No,3,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Mailed check,111.26,317.61,2,0,145.6,0,Yes,9.0,0
C0005215,Female,0,No,No,14,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),83.53,1151.18,0,2,175.1,0,No,0.0,0
C0005216,Female,0,No,Yes,2,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,89.68,200.66,0,0,149.9,0,No,0.0,0
C0005217,Female,1,No,No,50,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,84.07,4214.86,2,0,240.6,0,No,0.0,0
C0005218,Female,0,Yes,Yes,20,No,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,77.61,1559.53,1,0,41.1,1,No,0.0,1
C0005219,Female,0,No,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),37.4,79.64,0,0,0.0,0,No,0.0,0
C0005220,Female,0,No,No,7,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,86.74,588.62,0,0,175.9,0,No,0.0,1
C0005221,Female,0,Yes,No,43,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),57.83,2539.91,0,0,169.1,0,No,0.0,0
C0005222,Male,0,No,Yes,14,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,67.08,946.53,1,0,104.6,0,No,0.0,1
C0005223,Female,0,No,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,25.77,622.25,0,0,0.0,0,No,0.0,0
C0005224,Female,0,No,Yes,51,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,65.42,3334.35,1,1,20.0,1,No,0.0,0
C0005225,Female,0,Yes,No,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),23.2,795.38,0,3,0.0,0,No,0.0,1
C0005226,Female,0,No,No,66,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,74.51,4953.39,0,0,55.8,1,No,0.0,1
C0005227,Female,0,No,No,6,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),62.89,397.21,1,1,38.9,0,No,0.0,1
C0005228,Female,0,No,No,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),25.09,1517.78,2,0,0.0,0,No,0.0,0
C0005229,Female,0,Yes,Yes,25,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),90.37,2281.33,0,0,25.0,0,No,0.0,0
C0005230,Female,0,Yes,No,31,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Bank transfer (automatic),108.75,3393.58,1,0,198.9,0,Yes,20.0,0
C0005231,Male,0,No,No,7,No,No phone service,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),95.35,651.7,1,1,242.7,1,No,0.0,0
C0005232,Male,1,Yes,No,69,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),72.67,5023.99,0,1,173.6,1,No,0.0,1
C0005233,Female,0,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,26.44,70.89,0,0,0.0,1,No,0.0,1
C0005234,Female,0,Yes,No,67,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Electronic check,36.91,2414.91,1,0,33.3,0,No,0.0,0
C0005235,Male,0,No,Yes,4,Yes,No,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),37.94,206.41,0,0,38.1,1,No,0.0,0
C0005236,Male,0,No,No,9,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),69.33,638.99,0,0,49.2,1,No,0.0,0
C0005237,Female,0,Yes,Yes,58,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),40.26,2371.53,0,1,0.0,0,No,0.0,0
C0005238,Female,0,No,Yes,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),35.6,2490.21,0,1,0.0,0,No,0.0,0
C0005239,Female,0,No,Yes,63,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),110.11,6907.85,0,0,41.4,0,Yes,14.6,0
C0005240,Male,0,No,No,69,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,94.93,6527.71,0,3,140.2,1,No,0.0,1
C0005241,Female,0,No,Yes,53,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,78.94,4179.43,0,1,159.7,3,Yes,10.6,1
C0005242,Female,0,Yes,No,33,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,18.0,584.75,1,0,0.0,0,No,0.0,0
C0005243,Female,0,No,Yes,2,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Credit card (automatic),58.8,127.01,1,1,113.9,0,Yes,22.0,0
C0005244,Female,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),40.98,193.56,0,0,0.0,0,No,0.0,0
C0005245,Female,0,Yes,No,14,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,Yes,Mailed check,50.02,649.92,1,0,14.3,0,No,0.0,0
C0005246,Male,0,No,Yes,52,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Electronic check,114.81,5961.1,1,1,201.0,1,Yes,20.5,0
C0005247,Male,0,No,Yes,38,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),82.71,3171.42,0,2,138.8,0,No,0.0,0
C0005248,Female,0,No,Yes,19,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),70.73,1295.79,1,0,26.0,0,No,0.0,0
C0005249,Female,0,No,No,60,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),118.05,7101.18,0,1,85.4,0,Yes,5.3,0
C0005250,Male,0,Yes,Yes,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,28.99,844.31,0,1,0.0,0,No,0.0,1
C0005251,Female,0,Yes,No,54,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,No,Mailed check,103.84,5577.89,1,2,108.0,0,No,0.0,0
C0005252,Female,0,Yes,Yes,53,Yes,Yes,DSL,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),53.58,2848.85,0,0,43.2,1,No,0.0,0
C0005253,Female,0,Yes,No,12,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,63.27,780.36,1,0,147.7,1,No,0.0,0
C0005254,Male,0,No,No,67,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,No,Mailed check,56.78,3818.77,0,1,181.0,0,No,0.0,0
C0005255,Male,0,Yes,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,51.91,126.41,1,0,24.9,0,Yes,7.4,0
C0005256,Male,0,No,Yes,65,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),86.43,5629.45,1,1,49.6,0,No,0.0,0
C0005257,Male,0,No,No,39,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,57.1,2236.03,0,0,42.6,0,No,0.0,1
C0005258,Female,0,No,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.0,152.32,1,0,0.0,0,Yes,26.1,0
C0005259,Female,0,No,Yes,68,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Mailed check,107.96,7372.13,0,0,254.8,0,Yes,1.0,0
C0005260,Female,0,Yes,No,36,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),74.1,2650.88,1,0,30.5,0,Yes,11.7,0
C0005261,Male,0,Yes,Yes,11,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),105.95,1188.32,1,0,100.7,0,No,0.0,1
C0005262,Male,1,No,No,52,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),46.18,2363.0,0,0,45.5,1,Yes,18.4,0
C0005263,Female,0,No,No,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,36.63,1240.89,0,0,0.0,1,No,0.0,0
C0005264,Male,0,Yes,No,19,No,No phone service,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),92.98,1690.01,0,0,133.2,0,No,0.0,0
C0005265,Female,0,Yes,No,70,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,106.58,7444.07,0,0,126.6,0,Yes,15.6,0
C0005266,Female,0,No,No,7,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),45.03,287.6,2,2,166.8,0,Yes,8.8,0
C0005267,Female,0,No,No,53,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),94.94,5025.99,0,0,48.7,0,No,0.0,0
C0005268,Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,87.63,179.17,0,0,243.3,1,Yes,14.7,0
C0005269,Male,0,Yes,No,30,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,Yes,Credit card (automatic),76.35,2268.34,0,0,33.6,0,No,0.0,0
C0005270,Male,0,Yes,Yes,71,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,62.15,4436.52,0,1,29.4,0,Yes,16.2,0
C0005271,Male,0,No,No,63,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),45.73,2895.98,0,0,32.4,0,No,0.0,0
C0005272,Male,0,No,Yes,0,Yes,Yes,DSL,No,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),88.45,0.0,1,0,7.8,0,No,0.0,0
C0005273,Male,1,No,Yes,2,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,88.23,114.75,2,0,175.4,0,No,0.0,1
C0005274,Male,0,Yes,Yes,69,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),62.68,4322.79,0,0,28.8,0,Yes,17.3,1
C0005275,Female,0,No,No,30,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),45.02,1320.21,0,1,31.0,0,No,0.0,0
C0005276,Male,0,Yes,No,51,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),64.24,3306.82,1,1,26.3,1,No,0.0,0
C0005277,Male,0,Yes,Yes,2,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,59.31,135.37,1,2,31.6,1,No,0.0,0
C0005278,Male,0,No,Yes,61,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),78.04,4743.84,0,0,40.3,0,No,0.0,0
C0005279,Female,0,No,Yes,11,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,No,Bank transfer (automatic),82.83,922.39,1,0,40.1,2,No,0.0,0
C0005280,Male,0,No,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,37.56,1995.56,0,0,0.0,0,No,0.0,0
C0005281,Male,0,No,No,29,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),65.77,1938.24,0,0,35.7,0,No,0.0,0
C0005282,Female,0,Yes,No,67,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),69.37,4625.75,1,0,218.4,0,No,0.0,0
C0005283,Male,0,Yes,No,9,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Bank transfer (automatic),94.62,931.36,0,0,224.7,1,No,0.0,0
C0005284,Female,0,No,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),30.2,2191.17,0,2,0.0,0,Yes,3.3,0
C0005285,Female,1,Yes,No,49,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Credit card (automatic),106.31,5214.37,0,0,86.0,0,No,0.0,1
C0005286,Female,0,No,No,15,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),67.76,1032.59,1,1,56.5,0,No,0.0,0
C0005287,Male,1,Yes,No,6,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,66.93,388.47,0,0,205.7,0,No,0.0,0
C0005288,Male,1,Yes,No,44,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),79.38,3488.32,2,0,192.2,0,Yes,18.2,1
C0005289,Female,0,No,No,21,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,100.81,2088.24,1,0,184.6,0,No,0.0,0
C0005290,Male,0,No,No,39,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),84.09,3309.48,0,0,12.6,0,Yes,22.7,0
C0005291,Female,0,Yes,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),24.92,268.16,0,0,0.0,0,No,0.0,0
C0005292,Female,0,No,No,5,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,88.18,439.03,0,1,153.9,1,No,0.0,0
C0005293,Male,0,Yes,Yes,36,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Electronic check,72.73,2610.16,0,0,5.1,4,No,0.0,1
C0005294,Male,0,No,No,9,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),18.0,154.76,0,0,0.0,0,No,0.0,0
C0005295,Male,0,No,No,66,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,No,Electronic check,97.52,6414.35,0,0,83.7,0,No,0.0,0
C0005296,Male,1,Yes,Yes,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.66,0.0,0,0,0.0,1,No,0.0,0
C0005297,Male,0,No,No,27,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,48.46,1230.5,0,1,32.9,0,Yes,18.8,0
C0005298,Female,1,No,No,6,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),81.21,524.0,1,0,66.4,0,Yes,9.8,0
C0005299,Female,0,No,No,52,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Mailed check,51.12,2650.09,0,1,35.3,0,Yes,8.2,0
C0005300,Female,0,No,Yes,31,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Mailed check,133.85,4131.64,0,1,163.7,0,Yes,15.3,0
C0005301,Male,0,No,No,40,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),27.01,1111.45,1,1,0.0,1,Yes,1.0,0
C0005302,Male,1,No,Yes,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),27.4,1862.47,0,1,0.0,0,Yes,14.3,0
C0005303,Male,1,No,No,54,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),73.66,3937.7,0,1,177.1,1,No,0.0,0
C0005304,Female,1,No,No,69,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,88.78,6164.35,0,0,125.6,0,No,0.0,0
C0005305,Female,0,Yes,No,20,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),85.25,1667.7,0,3,23.7,0,Yes,15.9,0
C0005306,Male,0,Yes,Yes,12,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Electronic check,94.26,1134.78,0,0,206.6,0,Yes,13.4,0
C0005307,Male,0,No,No,41,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),81.84,3399.49,0,0,30.4,0,Yes,8.4,0
C0005308,Female,1,Yes,No,2,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Electronic check,106.26,182.75,1,0,189.8,1,No,0.0,1
C0005309,Female,0,Yes,Yes,5,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.74,77.7,1,1,0.0,0,No,0.0,1
C0005310,Female,0,Yes,No,64,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),84.88,5470.85,0,1,153.4,0,No,0.0,1
C0005311,Female,0,Yes,No,29,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,72.86,2032.43,0,0,190.4,1,No,0.0,0
C0005312,Female,0,No,Yes,9,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,62.72,607.29,0,1,,0,No,0.0,1
C0005313,Female,0,No,No,48,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Two year,No,Electronic check,99.07,4715.61,0,0,,1,Yes,20.3,0
C0005314,Male,0,Yes,No,1,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,No,Mailed check,110.89,120.82,0,0,169.4,0,No,0.0,0
C0005315,Female,0,No,Yes,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,36.23,1155.08,0,0,0.0,1,No,0.0,0
